orgName,orgMetric,metric,deviceId,desc,product,productCode,descAll,type,high,hDesc,low,lDesc,unit,wr,alarm
,KT13_CF1_YSJDL,YSJDL,KT13_CF1,压缩机电流,恒湿机,P0013_,压缩机电流,模拟量,30,,0,,,只读,
,KT13_CF1ACtl,ACtl,KT13_CF1,自动启停,恒湿机,P0013_,恒湿机1自动启停,数字量,1,启动,0,停止,,读写（不建议修改）,
,KT13_CF1HAs,HAs,KT13_CF1,手动/自动,恒湿机,P0013_,恒湿机1手自动状态,数字量,1,运行,0,停止,,读写,
,KT13_CF1MCtl,MCtl,KT13_CF1,手动控制,恒湿机,P0013_,恒湿机1手动启停,数字量,1,启动,0,停止,,读写,
LT13恒湿机2（单元号6),KT13_CF2_FSSZ,FSSZ,KT13_CF2,风速设置：高速/中速/低速/自动,恒湿机,P0013_,风速设置：高速/中速/低速/自动,模拟量,3,,0,,,读写,
,KT13_CF2_GCSSZ,GCSSZ,KT13_CF2,关除湿设置,恒湿机,P0013_,关除湿设置,模拟量,99,,10,,,读写,
,KT13_CF2_GJ,GJ,KT13_CF2,关机,恒湿机,P0013_,关机,数字量,1,关机,0,,,读写,
,KT13_CF2_GJSSZ,GJSSZ,KT13_CF2,关加湿设置,恒湿机,P0013_,关加湿设置,模拟量,99,,10,,,读写,
,KT13_CF2_GSWBJ,GSWBJ,KT13_CF2,高水位报警,恒湿机,P0013_,高水位报警,数字量,1,报警,0,,,只读,值为1时报警
,KT13_CF2_JSDL,JSDL,KT13_CF2,加湿电流,恒湿机,P0013_,加湿电流,模拟量,30,,0,,,只读,
,KT13_CF2_JSQ_DLGD,JSQ_DLGD,KT13_CF2,加湿器电流过大,恒湿机,P0013_,加湿器电流过大,数字量,1,,0,,,只读,值为1时报警
,KT13_CF2_JSQ_DY,JSQ_DY,KT13_CF2,加湿器电源,恒湿机,P0013_,加湿器电源,数字量,1,,0,,,只读,
,KT13_CF2_JSQ_JSF,JSQ_JSF,KT13_CF2,加湿器进水阀,恒湿机,P0013_,加湿器进水阀,数字量,1,,0,,,只读,
,KT13_CF2_JSQ_PSF,JSQ_PSF,KT13_CF2,加湿器排水阀,恒湿机,P0013_,加湿器排水阀,数字量,1,,0,,,只读,
,KT13_CF2_JSQ_WDL,JSQ_WDL,KT13_CF2,加湿器无电流,恒湿机,P0013_,加湿器无电流,数字量,1,,0,,,只读,值为1时报警
,KT13_CF2_JZZT,JZZT,KT13_CF2,机组状态/待机/运行/缓停/除霜,恒湿机,P0013_,机组状态/待机/运行/缓停/除霜,模拟量,3,,0,,,只读,
,KT13_CF2_KCSSZ,KCSSZ,KT13_CF2,开除湿设置,恒湿机,P0013_,开除湿设置,模拟量,99,,10,,,读写,
,KT13_CF2_KJ,KJ,KT13_CF2,开机,恒湿机,P0013_,开机（单元号6）,数字量,1,开机,0,,,读写,
,KT13_CF2_KJSSZ,KJSSZ,KT13_CF2,开加湿设置,恒湿机,P0013_,开加湿设置,模拟量,99,,10,,,读写,
,KT13_CF2_LDWD,LDWD,KT13_CF2,露点温度,恒湿机,P0013_,露点温度,模拟量,30,,0,,,只读,
,KT13_CF2_PSB,PSB,KT13_CF2,排水泵状态,恒湿机,P0013_,排水泵状态,数字量,1,,0,,,只读,
,KT13_CF2_SFJ_DS,SFJ_DS,KT13_CF2,送风机低速,恒湿机,P0013_,送风机低速,数字量,1,,0,,,只读,
,KT13_CF2_SFJ_GS,SFJ_GS,KT13_CF2,送风机高速,恒湿机,P0013_,送风机高速,数字量,1,,0,,,只读,
,KT13_CF2_SFJ_ZS,SFJ_ZS,KT13_CF2,送风机中速,恒湿机,P0013_,送风机中速,数字量,1,,0,,,只读,
,KT13_CF2_SNSD,SNSD,KT13_CF2,室内湿度,恒湿机,P0013_,室内湿度,模拟量,100,,0,,,只读,
,KT13_CF2_SNWD,SNWD,KT13_CF2,室内温度,恒湿机,P0013_,室内温度,模拟量,120,,-30,,,只读,
,KT13_CF2_SWZT,SWZT,KT13_CF2,水位状态,恒湿机,P0013_,水位状态,模拟量,3,,0,,,只读,
,KT13_CF2_WSDTT_GZ,WSDTT_GZ,KT13_CF2,温湿度探头故障,恒湿机,P0013_,温湿度探头故障,数字量,1,,0,,,只读,值为1时报警
,KT13_CF2_YSJ,YSJ,KT13_CF2,压缩机状态,恒湿机,P0013_,压缩机状态,数字量,1,,0,,,只读,
,KT13_CF2_YSJ_DLGD,YSJ_DLGD,KT13_CF2,压缩机电流过大,恒湿机,P0013_,压缩机电流过大,数字量,1,,0,,,只读,值为1时报警
,KT13_CF2_YSJ_DY,YSJ_DY,KT13_CF2,压缩机低压,恒湿机,P0013_,压缩机低压,数字量,1,,0,,,只读,值为1时报警
,KT13_CF2_YSJ_GY,YSJ_GY,KT13_CF2,压缩机高压,恒湿机,P0013_,压缩机高压,数字量,1,,0,,,只读,值为1时报警
,KT13_CF2_YSJ_GZ,YSJ_GZ,KT13_CF2,压缩机过载,恒湿机,P0013_,压缩机过载,数字量,1,,0,,,只读,值为1时报警
,KT13_CF2_YSJ_WDL,YSJ_WDL,KT13_CF2,压缩机无电流,恒湿机,P0013_,压缩机无电流,数字量,1,,0,,,只读,值为1时报警
,KT13_CF2_YSJDL,YSJDL,KT13_CF2,压缩机电流,恒湿机,P0013_,压缩机电流,模拟量,30,,0,,,只读,
,KT13_CF2ACtl,ACtl,KT13_CF2,自动启停,恒湿机,P0013_,恒湿机2自动启停,数字量,1,启动,0,停止,,读写（不建议修改）,
,KT13_CF2HAs,HAs,KT13_CF2,手动/自动,恒湿机,P0013_,恒湿机2手自动状态,数字量,1,运行,0,停止,,读写,
,KT13_CF2MCtl,MCtl,KT13_CF2,手动控制,恒湿机,P0013_,恒湿机2手动启停,数字量,1,启动,0,停止,,读写,
KT13恒湿机3（单元号7）,KT13_CF3_FSSZ,FSSZ,KT13_CF3,风速设置：高速/中速/低速/自动,恒湿机,P0013_,风速设置：高速/中速/低速/自动,模拟量,3,,0,,,读写,
,KT13_CF3_GCSSZ,GCSSZ,KT13_CF3,关除湿设置,恒湿机,P0013_,关除湿设置,模拟量,99,,10,,,读写,
,KT13_CF3_GJ,GJ,KT13_CF3,关机,恒湿机,P0013_,关机,数字量,1,关机,0,,,读写,
,KT13_CF3_GJSSZ,GJSSZ,KT13_CF3,关加湿设置,恒湿机,P0013_,关加湿设置,模拟量,99,,10,,,读写,
,KT13_CF3_GSWBJ,GSWBJ,KT13_CF3,高水位报警,恒湿机,P0013_,高水位报警,数字量,1,报警,0,,,只读,值为1时报警
,KT13_CF3_JSDL,JSDL,KT13_CF3,加湿电流,恒湿机,P0013_,加湿电流,模拟量,30,,0,,,只读,
,KT13_CF3_JSQ_DLGD,JSQ_DLGD,KT13_CF3,加湿器电流过大,恒湿机,P0013_,加湿器电流过大,数字量,1,,0,,,只读,值为1时报警
,KT13_CF3_JSQ_DY,JSQ_DY,KT13_CF3,加湿器电源,恒湿机,P0013_,加湿器电源,数字量,1,,0,,,只读,
,KT13_CF3_JSQ_JSF,JSQ_JSF,KT13_CF3,加湿器进水阀,恒湿机,P0013_,加湿器进水阀,数字量,1,,0,,,只读,
,KT13_CF3_JSQ_PSF,JSQ_PSF,KT13_CF3,加湿器排水阀,恒湿机,P0013_,加湿器排水阀,数字量,1,,0,,,只读,
,KT13_CF3_JSQ_WDL,JSQ_WDL,KT13_CF3,加湿器无电流,恒湿机,P0013_,加湿器无电流,数字量,1,,0,,,只读,值为1时报警
,KT13_CF3_JZZT,JZZT,KT13_CF3,机组状态/待机/运行/缓停/除霜,恒湿机,P0013_,机组状态/待机/运行/缓停/除霜,模拟量,3,,0,,,只读,
,KT13_CF3_KCSSZ,KCSSZ,KT13_CF3,开除湿设置,恒湿机,P0013_,开除湿设置,模拟量,99,,10,,,读写,
,KT13_CF3_KJ,KJ,KT13_CF3,开机,恒湿机,P0013_,开机（单元号7）,数字量,1,开机,0,,,读写,
,KT13_CF3_KJSSZ,KJSSZ,KT13_CF3,开加湿设置,恒湿机,P0013_,开加湿设置,模拟量,99,,10,,,读写,
,KT13_CF3_LDWD,LDWD,KT13_CF3,露点温度,恒湿机,P0013_,露点温度,模拟量,30,,0,,,只读,
,KT13_CF3_PSB,PSB,KT13_CF3,排水泵状态,恒湿机,P0013_,排水泵状态,数字量,1,,0,,,只读,
,KT13_CF3_SFJ_DS,SFJ_DS,KT13_CF3,送风机低速,恒湿机,P0013_,送风机低速,数字量,1,,0,,,只读,
,KT13_CF3_SFJ_GS,SFJ_GS,KT13_CF3,送风机高速,恒湿机,P0013_,送风机高速,数字量,1,,0,,,只读,
,KT13_CF3_SFJ_ZS,SFJ_ZS,KT13_CF3,送风机中速,恒湿机,P0013_,送风机中速,数字量,1,,0,,,只读,
,KT13_CF3_SNSD,SNSD,KT13_CF3,室内湿度,恒湿机,P0013_,室内湿度,模拟量,100,,0,,,只读,
,KT13_CF3_SNWD,SNWD,KT13_CF3,室内温度,恒湿机,P0013_,室内温度,模拟量,120,,-30,,,只读,
,KT13_CF3_SWZT,SWZT,KT13_CF3,水位状态,恒湿机,P0013_,水位状态,模拟量,3,,0,,,只读,
,KT13_CF3_WSDTT_GZ,WSDTT_GZ,KT13_CF3,温湿度探头故障,恒湿机,P0013_,温湿度探头故障,数字量,1,,0,,,只读,值为1时报警
,KT13_CF3_YSJ,YSJ,KT13_CF3,压缩机状态,恒湿机,P0013_,压缩机状态,数字量,1,,0,,,只读,
,KT13_CF3_YSJ_DLGD,YSJ_DLGD,KT13_CF3,压缩机电流过大,恒湿机,P0013_,压缩机电流过大,数字量,1,,0,,,只读,值为1时报警
,KT13_CF3_YSJ_DY,YSJ_DY,KT13_CF3,压缩机低压,恒湿机,P0013_,压缩机低压,数字量,1,,0,,,只读,值为1时报警
,KT13_CF3_YSJ_GY,YSJ_GY,KT13_CF3,压缩机高压,恒湿机,P0013_,压缩机高压,数字量,1,,0,,,只读,值为1时报警
,KT13_CF3_YSJ_GZ,YSJ_GZ,KT13_CF3,压缩机过载,恒湿机,P0013_,压缩机过载,数字量,1,,0,,,只读,值为1时报警
,KT13_CF3_YSJ_WDL,YSJ_WDL,KT13_CF3,压缩机无电流,恒湿机,P0013_,压缩机无电流,数字量,1,,0,,,只读,值为1时报警
,KT13_CF3_YSJDL,YSJDL,KT13_CF3,压缩机电流,恒湿机,P0013_,压缩机电流,模拟量,30,,0,,,只读,
,KT13_CF3ACtl,ACtl,KT13_CF3,自动启停,恒湿机,P0013_,恒湿机3自动启停,数字量,1,启动,0,停止,,读写（不建议修改）,
,KT13_CF3HAs,HAs,KT13_CF3,手动/自动,恒湿机,P0013_,恒湿机3手自动状态,数字量,1,运行,0,停止,,读写,
,KT13_CF3MCtl,MCtl,KT13_CF3,手动控制,恒湿机,P0013_,恒湿机3手动启停,数字量,1,启动,0,停止,,读写,
KT13恒湿机4（单元号10）,KT13_CF4_FSSZ,FSSZ,KT13_CF4,风速设置：高速/中速/低速/自动,恒湿机,P0013_,风速设置：高速/中速/低速/自动,模拟量,3,,0,,,读写,
,KT13_CF4_GCSSZ,GCSSZ,KT13_CF4,关除湿设置,恒湿机,P0013_,关除湿设置,模拟量,99,,10,,,读写,
,KT13_CF4_GJ,GJ,KT13_CF4,关机,恒湿机,P0013_,关机,数字量,1,关机,0,,,读写,
,KT13_CF4_GJSSZ,GJSSZ,KT13_CF4,关加湿设置,恒湿机,P0013_,关加湿设置,模拟量,99,,10,,,读写,
,KT13_CF4_GSWBJ,GSWBJ,KT13_CF4,高水位报警,恒湿机,P0013_,高水位报警,数字量,1,报警,0,,,只读,值为1时报警
,KT13_CF4_JSDL,JSDL,KT13_CF4,加湿电流,恒湿机,P0013_,加湿电流,模拟量,30,,0,,,只读,
,KT13_CF4_JSQ_DLGD,JSQ_DLGD,KT13_CF4,加湿器电流过大,恒湿机,P0013_,加湿器电流过大,数字量,1,,0,,,只读,值为1时报警
,KT13_CF4_JSQ_DY,JSQ_DY,KT13_CF4,加湿器电源,恒湿机,P0013_,加湿器电源,数字量,1,,0,,,只读,
,KT13_CF4_JSQ_JSF,JSQ_JSF,KT13_CF4,加湿器进水阀,恒湿机,P0013_,加湿器进水阀,数字量,1,,0,,,只读,
,KT13_CF4_JSQ_PSF,JSQ_PSF,KT13_CF4,加湿器排水阀,恒湿机,P0013_,加湿器排水阀,数字量,1,,0,,,只读,
,KT13_CF4_JSQ_WDL,JSQ_WDL,KT13_CF4,加湿器无电流,恒湿机,P0013_,加湿器无电流,数字量,1,,0,,,只读,值为1时报警
,KT13_CF4_JZZT,JZZT,KT13_CF4,机组状态/待机/运行/缓停/除霜,恒湿机,P0013_,机组状态/待机/运行/缓停/除霜,模拟量,3,,0,,,只读,
,KT13_CF4_KCSSZ,KCSSZ,KT13_CF4,开除湿设置,恒湿机,P0013_,开除湿设置,模拟量,99,,10,,,读写,
,KT13_CF4_KJ,KJ,KT13_CF4,开机,恒湿机,P0013_,开机（单元号10）,数字量,1,开机,0,,,读写,
,KT13_CF4_KJSSZ,KJSSZ,KT13_CF4,开加湿设置,恒湿机,P0013_,开加湿设置,模拟量,99,,10,,,读写,
,KT13_CF4_LDWD,LDWD,KT13_CF4,露点温度,恒湿机,P0013_,露点温度,模拟量,30,,0,,,只读,
,KT13_CF4_PSB,PSB,KT13_CF4,排水泵状态,恒湿机,P0013_,排水泵状态,数字量,1,,0,,,只读,
,KT13_CF4_SFJ_DS,SFJ_DS,KT13_CF4,送风机低速,恒湿机,P0013_,送风机低速,数字量,1,,0,,,只读,
,KT13_CF4_SFJ_GS,SFJ_GS,KT13_CF4,送风机高速,恒湿机,P0013_,送风机高速,数字量,1,,0,,,只读,
,KT13_CF4_SFJ_ZS,SFJ_ZS,KT13_CF4,送风机中速,恒湿机,P0013_,送风机中速,数字量,1,,0,,,只读,
,KT13_CF4_SNSD,SNSD,KT13_CF4,室内湿度,恒湿机,P0013_,室内湿度,模拟量,100,,0,,,只读,
,KT13_CF4_SNWD,SNWD,KT13_CF4,室内温度,恒湿机,P0013_,室内温度,模拟量,120,,-30,,,只读,
,KT13_CF4_SWZT,SWZT,KT13_CF4,水位状态,恒湿机,P0013_,水位状态,模拟量,3,,0,,,只读,
,KT13_CF4_WSDTT_GZ,WSDTT_GZ,KT13_CF4,温湿度探头故障,恒湿机,P0013_,温湿度探头故障,数字量,1,,0,,,只读,值为1时报警
,KT13_CF4_YSJ,YSJ,KT13_CF4,压缩机状态,恒湿机,P0013_,压缩机状态,数字量,1,,0,,,只读,
,KT13_CF4_YSJ_DLGD,YSJ_DLGD,KT13_CF4,压缩机电流过大,恒湿机,P0013_,压缩机电流过大,数字量,1,,0,,,只读,值为1时报警
,KT13_CF4_YSJ_DY,YSJ_DY,KT13_CF4,压缩机低压,恒湿机,P0013_,压缩机低压,数字量,1,,0,,,只读,值为1时报警
,KT13_CF4_YSJ_GY,YSJ_GY,KT13_CF4,压缩机高压,恒湿机,P0013_,压缩机高压,数字量,1,,0,,,只读,值为1时报警
,KT13_CF4_YSJ_GZ,YSJ_GZ,KT13_CF4,压缩机过载,恒湿机,P0013_,压缩机过载,数字量,1,,0,,,只读,值为1时报警
,KT13_CF4_YSJ_WDL,YSJ_WDL,KT13_CF4,压缩机无电流,恒湿机,P0013_,压缩机无电流,数字量,1,,0,,,只读,值为1时报警
,KT13_CF4_YSJDL,YSJDL,KT13_CF4,压缩机电流,恒湿机,P0013_,压缩机电流,模拟量,30,,0,,,只读,
,KT13_CF4ACtl,ACtl,KT13_CF4,自动启停,恒湿机,P0013_,恒湿机4自动启停,数字量,1,启动,0,停止,,读写（不建议修改）,
,KT13_CF4HAs,HAs,KT13_CF4,手动/自动,恒湿机,P0013_,恒湿机4手自动状态,数字量,1,运行,0,停止,,读写,
,KT13_CF4MCtl,MCtl,KT13_CF4,手动控制,恒湿机,P0013_,恒湿机4手动启停,数字量,1,启动,0,停止,,读写,
KT13防冻报警,KT13_CoolAlm,CoolAlm,KT13,防冻报警,空调新风,P0014_,"KT13防冻开关报警
",数字量,1,温度低,0,,,读写（不建议修改）,值为1时报警
KT13水阀,KT13_CoolPrtOut,CoolPrtOut,KT13,冷热水阀防冻保护输出,空调新风,P0014_,冷热水阀防冻保护输出,数字量,1,,0,,,读写（不建议修改）,
,KT13_CvlvCtl,CvlvCtl,KT13,冷热水阀开度控制,空调新风,P0014_,冷热水阀开度控制,模拟量,100,,0,,,读写,
,KT13_CvlvCtlQ,CvlvCtlQ,KT13,冷热水阀开度控制HMI,空调新风,P0014_,冷热水阀开度控制HMI,模拟量,100,,0,,,读写,
,KT13_CvlvFb,CvlvFb,KT13,"冷热水阀开度反馈
",空调新风,P0014_,"冷热水阀开度反馈
",模拟量,100,,0,,,只读,
,KT13_CvlvGain,CvlvGain,KT13,冷热水阀PID调节增益设定值,空调新风,P0014_,冷热水阀PID调节增益设定值,模拟量,50,,0,,,读写（不建议修改）,
,KT13_CvlvHAs,CvlvHAs,KT13,冷热水阀手动/自动,空调新风,P0014_,冷热水阀手动/自动,数字量,1,,0,,,读写,
,KT13_CvlvMaxSp,CvlvMaxSp,KT13,冷热水阀最大开度设定值,空调新风,P0014_,冷热水阀最大开度设定值,模拟量,100,,0,,,读写,
,KT13_CvlvMCtl,CvlvMCtl,KT13,冷热水阀手动设定值,空调新风,P0014_,冷热水阀手动设定值,模拟量,100,,0,,,读写,
,KT13_CvlvMinSp,CvlvMinSp,KT13,冷热水阀最小开度设定值,空调新风,P0014_,冷热水阀最小开度设定值,模拟量,100,,0,,,读写,
,KT13_CvlvTI,CvlvTI,KT13,冷热水阀PID调节积分设定值,空调新风,P0014_,冷热水阀PID调节积分设定值,模拟量,1000,,0,,,读写（不建议修改）,
KT13北风机盘管,KT13_Fcu01Ctl,Ctl,KT13_Fcu01,启停控制,风机盘管,P0015_,北风机盘管启停控制,数字量,1,启动,0,停止,,读写（不建议修改）,
,KT13_Fcu01HAs,HAs,KT13_Fcu01,手动/自动,风机盘管,P0015_,北风机盘管手动/自动,数字量,1,自动,0,手动,,读写,
,KT13_Fcu01MCtl,MCtl,KT13_Fcu01,手动控制,风机盘管,P0015_,北风机盘管手动控制,数字量,1,开启,0,关闭,,读写,
,KT13_Fcu01St,St,KT13_Fcu01,运行状态,风机盘管,P0015_,北风机盘管运行状态,数字量,1,运行,0,停止,,只读,
,KT13_Fcu01TSp,Sp,KT13_Fcu01,温度设定,风机盘管,P0015_,北风机盘管温度设定,模拟量,50,,10,,,读写,
KT13南风机盘管,KT13_Fcu02Ctl,Ctl,KT13_Fcu02,启停控制,风机盘管,P0015_,南风机盘管启停控制,数字量,1,启动,0,停止,,读写（不建议修改）,
,KT13_Fcu02HAs,HAs,KT13_Fcu02,手动/自动,风机盘管,P0015_,南风机盘管手动/自动,数字量,1,自动,0,手动,,读写,
,KT13_Fcu02MCtl,MCtl,KT13_Fcu02,手动控制,风机盘管,P0015_,南风机盘管手动控制,数字量,1,开启,0,关闭,,读写,
,KT13_Fcu02St,St,KT13_Fcu02,运行状态,风机盘管,P0015_,南风机盘管运行状态,数字量,1,运行,0,停止,,只读,
,KT13_Fcu02TSp,Sp,KT13_Fcu02,温度设定,风机盘管,P0015_,南风机盘管温度设定,模拟量,50,,10,,,读写,
KT13EMC南风机盘管,KT13_Fcu03Ctl,Ctl,KT13_Fcu03,启停控制,风机盘管,P0015_,EMC南风机盘管启停控制,数字量,1,启动,0,停止,,读写（不建议修改）,
,KT13_Fcu03HAs,HAs,KT13_Fcu03,手动/自动,风机盘管,P0015_,EMC南风机盘管手动/自动,数字量,1,自动,0,手动,,读写,
,KT13_Fcu03MCtl,MCtl,KT13_Fcu03,手动控制,风机盘管,P0015_,EMC南风机盘管手动控制,数字量,1,开启,0,关闭,,读写,
,KT13_Fcu03St,St,KT13_Fcu03,运行状态,风机盘管,P0015_,EMC南风机盘管运行状态,数字量,1,运行,0,停止,,只读,
,KT13_Fcu03TSp,Sp,KT13_Fcu03,温度设定,风机盘管,P0015_,EMC南风机盘管温度设定,模拟量,50,,0,,,读写,
KT13EMC北风机盘管,KT13_Fcu04Ctl,Ctl,KT13_Fcu04,启停控制,风机盘管,P0015_,EMC北风机盘管启停控制,数字量,1,启动,0,停止,,读写（不建议修改）,
,KT13_Fcu04HAs,HAs,KT13_Fcu04,手动/自动,风机盘管,P0015_,EMC北风机盘管手动/自动,数字量,1,自动,0,手动,,读写,
,KT13_Fcu04MCtl,MCtl,KT13_Fcu04,手动控制,风机盘管,P0015_,EMC北风机盘管手动控制,数字量,1,开启,0,关闭,,读写,
,KT13_Fcu04St,St,KT13_Fcu04,运行状态,风机盘管,P0015_,EMC北风机盘管运行状态,数字量,1,运行,0,停止,,只读,
,KT13_Fcu04TSp,Sp,KT13_Fcu04,温度设定,风机盘管,P0015_,EMC北风机盘管温度设定,模拟量,50,,0,,,读写,
KT13OTA风机盘管,KT13_Fcu05Ctl,Ctl,KT13_Fcu05,启停控制,风机盘管,P0015_,OTA风机盘管启停控制,数字量,1,启动,0,停止,,读写（不建议修改）,
,KT13_Fcu05HAs,HAs,KT13_Fcu05,手动/自动,风机盘管,P0015_,OTA风机盘管手动/自动,数字量,1,自动,0,手动,,读写,
,KT13_Fcu05MCtl,MCtl,KT13_Fcu05,手动控制,风机盘管,P0015_,OTA风机盘管手动控制,数字量,1,开启,0,关闭,,读写,
,KT13_Fcu05St,St,KT13_Fcu05,运行状态,风机盘管,P0015_,OTA风机盘管运行状态,数字量,1,运行,0,停止,,只读,
,KT13_Fcu05TSp,Sp,KT13_Fcu05,温度设定,风机盘管,P0015_,OTA风机盘管温度设定,模拟量,50,,0,,,读写,
KT13屏蔽室风机盘管,KT13_Fcu06Ctl,Ctl,KT13_Fcu06,启停控制,风机盘管,P0015_,屏蔽室风机盘管启停控制,数字量,1,启动,0,停止,,读写（不建议修改）,
,KT13_Fcu06HAs,HAs,KT13_Fcu06,手动/自动,风机盘管,P0015_,屏蔽室风机盘管手动/自动,数字量,1,自动,0,手动,,读写,
,KT13_Fcu06MCtl,MCtl,KT13_Fcu06,手动控制,风机盘管,P0015_,屏蔽室风机盘管手动控制,数字量,1,开启,0,关闭,,读写,
,KT13_Fcu06St,St,KT13_Fcu06,运行状态,风机盘管,P0015_,屏蔽室风机盘管运行状态,数字量,1,运行,0,停止,,只读,
,KT13_Fcu06TSp,Sp,KT13_Fcu06,温度设定,风机盘管,P0015_,屏蔽室风机盘管温度设定,模拟量,50,,0,,,读写,
KT13-380V总风机盘管,KT13_Fcu07Ctl,Ctl,KT13_Fcu07,启停控制,风机盘管,P0015_,380V总南北风机盘管启停控制,数字量,1,启动,0,停止,,读写（不建议修改）,
,KT13_Fcu07HAs,HAs,KT13_Fcu07,手动/自动,风机盘管,P0015_,380V南北总风机盘管手动/自动,数字量,1,自动,0,手动,,读写,
,KT13_Fcu07MCtl,MCtl,KT13_Fcu07,手动控制,风机盘管,P0015_,380V南北总房间风机盘管手动控制,数字量,1,开启,0,关闭,,读写,
,KT13_Fcu07St,St,KT13_Fcu07,运行状态,风机盘管,P0015_,380V总南北风机盘管运行状态,数字量,1,运行,0,停止,,只读,
,KT13_Fcu07TSp,Sp,KT13_Fcu07,温度设定,风机盘管,P0015_,380V风机盘管温度设定,模拟量,50,,0,,,读写,
KT13初效,KT13_Filt1Alm,Filt1Alm,KT13,初效滤网堵塞报警,空调新风,P0014_,KT13初效滤网堵塞报警,数字量,1,堵塞,0,正常,,只读,值为1时报警
KT13加湿,KT13_HumCtl,HumCtl,KT13,加湿开关控制,空调新风,P0014_,KT13加湿开关控制,数字量,1,开启,0,关闭,,读写,
,KT13_HumHAs,HumHAs,KT13,加湿手动/自动状态,空调新风,P0014_,加湿手动/自动状态,数字量,1,自动,0,手动,,读写,
,KT13_HumMCtl,HumMCtl,KT13,加湿手动启停控制,空调新风,P0014_,加湿手动启停控制,数字量,1,启动,0,停止,,读写,
KT13机组点位,KT13_MdHum,MdHum,KT13,机组加湿模式,空调新风,P0014_,机组加湿模式,数字量,1,,0,,,读写,
,KT13_MdMid,MdMid,KT13,机组过渡季模式,空调新风,P0014_,机组过渡季模式,数字量,1,过渡季,0,,,读写,
,KT13_MdSum,MdSum,KT13,机组夏季模式,空调新风,P0014_,机组夏季模式,数字量,1,夏季,0,,,读写,
,KT13_AHUCtl,AHUCtl,KT13,机组启停控制,空调新风,P0014_,机组启停控制,数字量,1,启动,0,停止,,读写,
,KT13_AHUReset,AHUReset,KT13,机组复位,空调新风,P0014_,机组复位,数字量,1,复位,0,,,读写,
,KT13_AHURmtCtl,AHURmtCtl,KT13,机组远程启停控制,空调新风,P0014_,机组远程启停控制,数字量,1,启动,0,停止,,读写,
,KT13_AHURmtEn,AHURmtEn,KT13,机组远程云端控制使能,空调新风,P0014_,机组远程云端控制使能,数字量,1,,0,,,读写,
,KT13_AHURunSt,AHURunSt,KT13,机组运行状态,空调新风,P0014_,机组运行状态,模拟量,4,运行,0,停止,,读写,
,KT13_AHUSimu,AHUSimu,KT13,机组仿真运行,空调新风,P0014_,机组仿真运行,数字量,1,,0,,,读写,
,KT13_MdWin,MdWin,KT13,机组冬季模式,空调新风,P0014_,机组冬季模式,数字量,1,冬季,0,,,读写,
,KT13_RmRhSp,RmRhSp,KT13,室内湿度设定,空调新风,P0014_,室内湿度设定,模拟量,100,,0,,,读写,
,KT13_RmTSp,RmTSp,KT13,室内温度设定,空调新风,P0014_,室内温度设定,模拟量,50,,0,,,读写,
,KT13_RmRhDzSp,RmRhDzSp,KT13,室内湿度回差设定,空调新风,P0014_,室内湿度回差设定,模拟量,50,,0,,,读写,
,KT13_SAirDpSp,SAirDpSp,KT13,送风压差设定,空调新风,P0014_,送风压差设定,模拟量,50,,0,,,读写,
,KT13_SAirRhDzSp,SAirRhDzSp,KT13,送风湿度回差设定,空调新风,P0014_,送风湿度回差设定,模拟量,50,,0,,,读写,
,KT13_SAirRhSp,SAirRhSp,KT13,送风湿度设定,空调新风,P0014_,送风湿度设定,模拟量,100,,0,,,读写,
,KT13_SAirTSp,SAirTSp,KT13,送风温度设定,空调新风,P0014_,送风温度设定,模拟量,50,,0,,,读写,
KT13北侧室内温湿度,KT13_NorthRmRh,NorthRmRh,KT13,北侧室内湿度,空调新风,P0014_,北侧室内湿度,模拟量,100,,0,,,只读,
,KT13_NorthRmT,NorthRmT,KT13,北侧室内温度,空调新风,P0014_,北侧室内温度,模拟量,50,,0,,,只读,
